device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8777618408203,76.0614395141602,2021-10-23T14:00:04Z,2021-10-23T14:00:12.615246Z,4
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:52Z,2021-10-23T14:00:12.615789Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:42Z,2021-10-23T13:47:48.572592Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:44Z,2021-10-23T13:47:48.56614Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:46Z,2021-10-23T13:47:48.565954Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:38Z,2021-10-23T13:47:42.382799Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:36Z,2021-10-23T13:47:42.380219Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:40Z,2021-10-23T13:47:42.377866Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:30Z,2021-10-23T13:47:36.46029Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:32Z,2021-10-23T13:47:36.461049Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:34Z,2021-10-23T13:47:36.459769Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:28Z,2021-10-23T13:47:30.393051Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:26Z,2021-10-23T13:47:30.392542Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:24Z,2021-10-23T13:47:30.392443Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:17Z,2021-10-23T13:47:24.40849Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:22Z,2021-10-23T13:47:24.407615Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:20Z,2021-10-23T13:47:24.40726Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:15Z,2021-10-23T13:47:17.419537Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:11Z,2021-10-23T13:47:17.419298Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:13Z,2021-10-23T13:47:17.419746Z,0
